CID	ACT_AN
91739	Inactive
17581	Inactive
7506	Inactive
26229	Inactive
39965	Inactive
10442	Inactive
154915	Inactive
69705	Inactive
66854	Inactive
66094	Inactive
14871	Inactive
44073	Inactive
16181	Inactive
162839	Inactive
2723649	Inactive
2513	Inactive
12069	Inactive
8149	Inactive
62781	Inactive
6951	Inactive
178	Inactive
31899	Inactive
39985	Inactive
66885	Inactive
22833503	Inactive
262	Inactive
3031	Inactive
7559	Inactive
25106	Inactive
82326	Inactive
95337	Inactive
21059	Inactive
10887985	Inactive
2883	Inactive
5371562	Inactive
7590	Inactive
7620	Inactive
24963	Inactive
5283335	Inactive
13220	Inactive
16653	Inactive
66207	Inactive
7647	Inactive
19309	Inactive
32739	Inactive
91759	Inactive
5362620	Inactive
8796	Inactive
7510	Inactive
61503	Inactive
2086	Inactive
308	Inactive
23682187	Inactive
8482	Inactive
24781	Inactive
7251	Inactive
6909	Inactive
3118	Inactive
8914	Inactive
49837	Inactive
137994	Inactive
7884	Inactive
1982	Inactive
12756	Inactive
74574	Inactive
9576037	Inactive
8105	Inactive
11304	Inactive
70724	Inactive
14337	Inactive
25053	Inactive
8575	Inactive
7650	Inactive
5338	Inactive
15684	Inactive
91655	Inactive
53316400	Inactive
91770	Inactive
7560	Inactive
24847	Inactive
31200	Inactive
6982	Inactive
11167	Inactive
6948	Inactive
4284	Inactive
66858	Inactive
7931	Inactive
84098	Inactive
17432	Inactive
7358	Inactive
36324	Inactive
439570	Inactive
8084	Inactive
7504	Inactive
249494	Inactive
65420	Inactive
7675	Inactive
6778	Inactive
70613	Inactive
22833466	Inactive
61016	Inactive
2775	Inactive
62341	Inactive
2724333	Inactive
445638	Inactive
61254	Inactive
14079	Inactive
15816	Inactive
7980	Inactive
679	Inactive
93541	Inactive
14145	Inactive
7792	Inactive
7865	Inactive
7461	Inactive
62466	Inactive
7800	Inactive
14210	Inactive
61014	Inactive
112039	Inactive
31225	Inactive
7940	Inactive
15678	Inactive
86751	Inactive
5283292	Inactive
8092	Inactive
82646	Inactive
11002	Inactive
8096	Inactive
8039	Inactive
67284	Inactive
86222	Inactive
5271565	Inactive
23676752	Inactive
7823	Inactive
54738	Inactive
24705	Inactive
31645	Inactive
8046	Inactive
23677967	Inactive
86137	Inactive
7533	Inactive
5281167	Inactive
11868	Inactive
25204	Inactive
14231	Inactive
80566	Inactive
25572	Inactive
11487	Inactive
7654	Inactive
86287518	Inactive
180089	Inactive
12860	Inactive
7778	Inactive
82145	Inactive
66187	Inactive
8088	Inactive
7828	Inactive
7710	Inactive
8114	Inactive
7660	Inactive
8554	Inactive
213021	Inactive
5367650	Inactive
66357	Inactive
6915	Inactive
10269	Inactive
61005	Inactive
3794540	Inactive
61510	Inactive
66117	Inactive
6327366	Inactive
8056	Inactive
22563	Inactive
86266	Inactive
69413	Inactive
5371560	Inactive
8019	Inactive
7749	Inactive
517827	Inactive
50897	Inactive
10560	Inactive
7656	Inactive
86369	Inactive
7877	Inactive
12813	Inactive
50465	Inactive
23700088	Inactive
15415	Inactive
18831	Inactive
7803	Inactive
5355856	Inactive
135585373	Inactive
9411	Inactive
7738	Inactive
7695	Inactive
4109	Inactive
8375	Inactive
74651	Inactive
7655	Inactive
235414	Inactive
13754	Inactive
6919	Inactive
10367	Inactive
8007	Inactive
12056759	Inactive
7996	Inactive
6433944	Inactive
61018	Inactive
86736	Inactive
125098	Inactive
2075	Inactive
115268	Inactive
7580	Inactive
2337	Inactive
33	Inactive
5355863	Inactive
107646	Inactive
2723630	Inactive
86302	Inactive
247	Inactive
3082	Inactive
86160	Inactive
61007	Inactive
8049	Inactive
7790	Inactive
7702	Inactive
8072	Inactive
7873	Inactive
5282108	Inactive
7888	Inactive
17406	Inactive
6808	Inactive
8048	Inactive
3033842	Inactive
88855	Inactive
23676736	Inactive
7881	Inactive
61038	Inactive
8080	Inactive
20949	Inactive
31386	Inactive
86287519	Inactive
96393	Inactive
3033674	Inactive
7945	Inactive
7794	Inactive
2018	Inactive
86749	Inactive
4348	Inactive
7756	Inactive
8621	Inactive
15531	Inactive
25238	Inactive
8017	Inactive
7825	Inactive
4944	Inactive
246728	Inactive
6327546	Inactive
8454	Inactive
32490	Inactive
3830	Inactive
7219	Inactive
18542136	Inactive
31265	Inactive
135398752	Inactive
23687810	Inactive
86356	Inactive
12898	Inactive
87820	Inactive
20546	Inactive
11355992	Inactive
69508	Inactive
110747	Inactive
106701	Inactive
9907412	Inactive
43371	Inactive
73764	Inactive
90509	Inactive
15069	Inactive
2763760	Inactive
31355	Inactive
50293	Inactive
41463	Inactive
64832	Inactive
73539	Inactive
108312	Inactive
102293	Inactive
19665	Inactive
12998	Inactive
77287	Inactive
171018	Inactive
170249	Inactive
520789	Inactive
18016	Inactive
1551245	Inactive
19800	Inactive
60196416	Inactive
104386	Inactive
90551	Inactive
6099917	Inactive
82058	Inactive
26068	Inactive
66638	Inactive
4128060	Inactive
117734	Inactive
61931	Inactive
8617	Inactive
24261	Inactive
6385	Inactive
12296	Inactive
2723949	Inactive
31239	Inactive
12542	Inactive
757	Inactive
31264	Inactive
9060	Inactive
67329	Inactive
23688987	Inactive
60196418	Inactive
3032854	Inactive
10908	Inactive
9794	Inactive
16241	Inactive
18137	Inactive
80900	Inactive
23681045	Inactive
31214	Inactive
7155	Inactive
2735086	Inactive
6999977	Inactive
3092	Inactive
24874	Inactive
516910	Inactive
7465	Inactive
2735107	Inactive
21330	Inactive
7403	Inactive
91727	Inactive
9013	Inactive
73791	Inactive
253881	Inactive
23617864	Inactive
164333	Inactive
23700091	Inactive
6997371	Inactive
8738	Inactive
23676735	Inactive
74523	Inactive
34766	Inactive
18055	Inactive
997	Inactive
99597	Inactive
24290	Inactive
31398	Inactive
22344	Inactive
12521030	Inactive
18048	Inactive
61329	Inactive
442343	Inactive
11357	Inactive
62592	Inactive
10364	Inactive
5238	Inactive
3720192	Inactive
14205677	Inactive
66755	Inactive
637520	Inactive
8163	Inactive
11722	Inactive
16306	Inactive
2723631	Inactive
62347	Inactive
517326	Inactive
75982	Inactive
22833395	Inactive
78860	Inactive
111032	Inactive
11284883	Inactive
27979	Inactive
62334	Inactive
96170	Inactive
81629	Inactive
13134	Inactive
12336279	Inactive
93079	Inactive
6249	Inactive
16212360	Inactive
1488	Inactive
60196420	Inactive
92874	Inactive
6730	Inactive
4292413	Inactive
13617	Inactive
19604	Inactive
73917	Inactive
92363	Inactive
7389	Inactive
97780	Inactive
69627	Inactive
91734	Inactive
6145	Inactive
73854	Inactive
176	Inactive
13150	Inactive
21648	Inactive
69985	Inactive
70355	Inactive
3270262	Inactive
81278	Inactive
62428	Inactive
5354266	Inactive
107282	Inactive
90255	Inactive
21202	Inactive
76921	Inactive
94310	Inactive
12163	Inactive
17880	Inactive
81239	Inactive
21576	Inactive
40273	Inactive
70262	Inactive
23662274	Inactive
23695324	Inactive
6785	Inactive
5354456	Inactive
8995	Inactive
5727	Inactive
9274	Inactive
69990	Inactive
13654	Inactive
5281515	Inactive
14465	Inactive
12377	Inactive
8298	Inactive
6328250	Inactive
74745	Inactive
79050	Inactive
24210	Inactive
21088	Inactive
3086157	Inactive
11799	Inactive
82056	Inactive
8830	Inactive
20691	Inactive
23435	Inactive
70248	Inactive
77680	Inactive
69685	Inactive
534543	Inactive
23661867	Inactive
8416	Inactive
19522	Inactive
118193	Inactive
66308	Inactive
3033877	Inactive
17462	Inactive
33786	Inactive
70213	Inactive
61585	Inactive
32897	Inactive
16204922	Inactive
7212	Inactive
61053	Inactive
27020	Inactive
23665772	Inactive
12059	Inactive
16002	Inactive
27689	Inactive
37995	Inactive
28213	Inactive
22544	Inactive
75345	Inactive
16362	Inactive
19518	Inactive
1807	Inactive
54685925	Inactive
62445	Inactive
4513	Inactive
1533	Inactive
637759	Inactive
21220	Inactive
13831	Inactive
8673	Inactive
20812	Inactive
5756	Inactive
16846	Inactive
31352	Inactive
70916	Inactive
69229	Inactive
2723869	Inactive
160138	Inactive
85505	Inactive
76382	Inactive
81766	Inactive
24191	Inactive
12613	Inactive
72921	Inactive
24512	Inactive
17291	Inactive
81410	Inactive
102821	Inactive
8652	Inactive
108675	Inactive
19137	Inactive
173604	Inactive
3259	Inactive
79302	Inactive
3255932	Inactive
22278	Inactive
80037	Inactive
6924	Inactive
6321405	Inactive
16303	Inactive
89953	Inactive
85335	Inactive
122612	Inactive
80373	Inactive
135414420	Inactive
76079	Inactive
8420	Inactive
98723	Inactive
31335	Inactive
17858	Inactive
53172	Inactive
61196	Inactive
16135	Inactive
75654	Inactive
175956	Inactive
32912	Inactive
78882	Inactive
5067511	Inactive
15627	Inactive
31234	Inactive
81984	Inactive
62411	Inactive
20803	Inactive
2797	Inactive
16387	Inactive
6327514	Inactive
87425	Inactive
11450	Inactive
75430	Inactive
15144	Inactive
12198	Inactive
90038	Inactive
81207	Inactive
5371102	Inactive
2777208	Inactive
9445	Inactive
67060	Inactive
76980	Inactive
458426	Inactive
12715	Inactive
4	Inactive
12729	Inactive
4443516	Inactive
3033992	Inactive
61718	Inactive
76767	Inactive
17236	Inactive
15612	Inactive
16331	Inactive
17151	Inactive
23663624	Inactive
19601	Inactive
17259	Inactive
75171	Inactive
39485	Inactive
8880	Inactive
75819	Inactive
13398	Inactive
94232	Inactive
76714	Inactive
442460	Inactive
16891	Inactive
7067	Inactive
11741	Inactive
16541	Inactive
16773	Inactive
11696	Inactive
118285	Inactive
36326	Inactive
6518	Inactive
112322	Inactive
82170	Inactive
94785	Inactive
84872	Inactive
4373502	Inactive
23672293	Inactive
75518	Inactive
5365748	Inactive
23677979	Inactive
74448	Inactive
82167	Inactive
104150	Inactive
61771	Inactive
62328	Inactive
85192	Inactive
8878	Inactive
9024	Inactive
17617	Inactive
31219	Inactive
24114	Inactive
11230	Inactive
85178	Inactive
75903	Inactive
4385787	Inactive
60196425	Inactive
91747	Inactive
3744660	Inactive
87367	Inactive
23662382	Inactive
61571	Inactive
80786	Inactive
67065	Inactive
81196	Inactive
91783	Inactive
23690996	Inactive
90098	Inactive
60976	Inactive
91984	Inactive
70755	Inactive
5386	Inactive
92251	Inactive
25051	Inactive
9564	Inactive
27458	Inactive
12180	Inactive
548353	Inactive
520098	Inactive
5364495	Inactive
3325	Inactive
10285	Inactive
60196427	Inactive
15287	Inactive
31202	Inactive
11622	Inactive
5318042	Inactive
73281	Inactive
52997	Inactive
62884	Inactive
39042	Inactive
26758	Inactive
3698	Inactive
53735	Inactive
12572	Inactive
24608	Inactive
54682651	Inactive
57351929	Inactive
21984	Inactive
6134	Inactive
70014	Inactive
16682993	Inactive
7313	Inactive
15260	Inactive
91749	Inactive
23654	Inactive
61234	Inactive
12810	Inactive
97971	Inactive
21322	Inactive
23703979	Inactive
5284435	Inactive
62240	Inactive
77288	Inactive
17722	Inactive
23681382	Inactive
135565106	Inactive
13689	Inactive
92421	Inactive
17168	Inactive
6805	Inactive
6442	Inactive
15998	Inactive
47455	Inactive
17349	Inactive
33256	Inactive
54680085	Inactive
8710	Inactive
69827	Inactive
70754	Inactive
54680660	Inactive
81882	Inactive
2140	Inactive
88209	Inactive
89385	Inactive
23675737	Inactive
6850780	Inactive
67350	Inactive
99016	Inactive
4964	Inactive
15046	Inactive
5920	Inactive
439260	Inactive
6435993	Inactive
94314	Inactive
83268	Inactive
2758725	Inactive
7210	Inactive
156391	Inactive
13382	Inactive
19223	Inactive
76857	Inactive
80480	Inactive
60988	Inactive
73812	Inactive
19079	Inactive
15666	Inactive
64819	Inactive
6253	Inactive
5284503	Inactive
11843	Inactive
1549025	Inactive
20084	Inactive
6649	Inactive
95428	Inactive
41331	Inactive
94411	Inactive
101012	Inactive
119716	Inactive
107202	Inactive
82162	Inactive
94617	Inactive
4843	Inactive
70962	Inactive
676486	Inactive
113033	Inactive
15109	Inactive
2723866	Inactive
27503	Inactive
6143	Inactive
6434236	Inactive
13708	Inactive
8171	Inactive
10890	Inactive
11895	Inactive
93502	Inactive
11192	Inactive
6603108	Inactive
12328	Inactive
7165	Inactive
61163	Inactive
8500	Inactive
7148	Inactive
7060	Inactive
20417	Inactive
6480	Inactive
10601	Inactive
6961	Inactive
8651	Inactive
7392	Inactive
12977	Inactive
892	Inactive
14511	Inactive
8567	Inactive
7151	Inactive
18827	Inactive
7149	Inactive
92888	Inactive
70223	Inactive
8919	Inactive
2723	Inactive
8368	Inactive
8179	Inactive
1066	Inactive
875	Inactive
13345	Inactive
135191	Inactive
15624	Inactive
78361	Inactive
12368	Inactive
15295	Inactive
68527	Inactive
6943	Inactive
69484	Inactive
14310	Inactive
61138	Inactive
31298	Inactive
408285	Inactive
7400	Inactive
31018	Inactive
21685	Inactive
61055	Inactive
66623	Inactive
14233	Inactive
23665771	Inactive
222464	Inactive
16887	Inactive
67322	Inactive
246724	Inactive
62576	Inactive
81080	Inactive
3516	Inactive
74904	Inactive
23672329	Inactive
15466	Inactive
2734687	Inactive
69311	Inactive
91822	Inactive
7094	Inactive
6525	Inactive
17429	Inactive
7268	Inactive
11907	Inactive
8140	Inactive
21768	Inactive
5795	Inactive
62118	Inactive
17888	Inactive
88043	Inactive
9589	Inactive
12087	Inactive
16551	Inactive
68023	Inactive
7254	Inactive
76092	Inactive
78950	Inactive
79571	Inactive
8920	Inactive
7337	Inactive
5946	Inactive
7034	Inactive
23686673	Inactive
37524	Inactive
7612	Inactive
14529	Inactive
11569	Inactive
444539	Inactive
6285	Inactive
597	Inactive
17595	Inactive
11545	Inactive
7119	Inactive
32484	Inactive
70807	Inactive
8925	Inactive
9001	Inactive
74236	Inactive
11048	Inactive
26447	Inactive
5833	Inactive
2724248	Inactive
93573	Inactive
10434	Inactive
11093	Inactive
171548	Inactive
62852	Inactive
77311	Inactive
7272	Inactive
80289	Inactive
10953	Inactive
13075	Inactive
135459645	Inactive
656678	Inactive
20473	Inactive
16590	Inactive
90613	Inactive
15906	Inactive
8766	Inactive
62406	Inactive
14284	Inactive
11972	Inactive
7122	Inactive
1136	Inactive
77487	Inactive
516900	Inactive
84658	Inactive
79635	Inactive
94355	Inactive
2717	Inactive
5367692	Inactive
5355	Inactive
41270	Inactive
2734819	Inactive
72060	Inactive
106428	Inactive
62433	Inactive
23691974	Inactive
10780	Inactive
67045	Inactive
6852406	Inactive
10404	Inactive
83063	Inactive
10695	Inactive
8532	Inactive
62421	Inactive
62452	Inactive
76192	Inactive
88045	Inactive
95402	Inactive
21118222	Inactive
78452	Inactive
16683978	Inactive
62817	Inactive
61059	Inactive
16700308	Inactive
6488	Inactive
66598	Inactive
92667	Inactive
40813	Inactive
13671	Inactive
93128	Inactive
55182	Inactive
22842	Inactive
21921	Inactive
9571009	Inactive
66826	Inactive
21859	Inactive
12398	Inactive
31170	Inactive
102681	Inactive
61670	Inactive
3067270	Inactive
1201518	Inactive
88267	Inactive
5363388	Inactive
78972	Inactive
10883	Inactive
8187	Inactive
439250	Inactive
8164	Inactive
7043	Inactive
17100	Inactive
5283345	Inactive
5287407	Inactive
442348	Inactive
1796220	Inactive
62465	Inactive
30914	Inactive
61812	Inactive
28127	Inactive
285097	Inactive
14296	Inactive
26808	Inactive
61701	Inactive
166589	Inactive
9703	Inactive
23677927	Inactive
31072	Inactive
10762	Inactive
5284557	Inactive
38258	Inactive
61048	Inactive
107	Inactive
7180	Inactive
20861	Inactive
61151	Inactive
16237	Inactive
6917959	Inactive
14295	Inactive
8893	Inactive
79016	Inactive
10315	Inactive
8432	Inactive
23235	Inactive
9025	Inactive
19707	Inactive
8797	Inactive
2735101	Inactive
1146	Inactive
5364579	Inactive
5976	Inactive
31260	Inactive
5366415	Inactive
9562059	Inactive
3331	Inactive
4091	Inactive
3001055	Inactive
61828	Inactive
23683016	Inactive
8748	Inactive
23673604	Inactive
2724048	Inactive
23703451	Inactive
22833320	Inactive
135495951	Inactive
16726	Inactive
12344	Inactive
19379	Inactive
15580	Inactive
4659569	Inactive
3465817	Inactive
23421	Inactive
66932	Inactive
23665761	Inactive
2249	Inactive
440936	Inactive
5237	Inactive
62105	Inactive
23682789	Inactive
24771	Inactive
712	Inactive
674	Inactive
1031	Inactive
11302979	Inactive
86287520	Inactive
88454	Inactive
5355850	Inactive
17525	Inactive
8137	Inactive
22879	Inactive
61341	Inactive
17159	Inactive
85576	Inactive
31294	Inactive
30771	Inactive
20739	Inactive
95392	Inactive
27941	Inactive
7193	Inactive
62583	Inactive
202877	Inactive
10409	Inactive
76476	Inactive
66760	Inactive
67535	Inactive
5362833	Inactive
10931	Inactive
6019	Inactive
75771	Inactive
8712	Inactive
61660	Inactive
23679004	Inactive
8835	Inactive
90818	Inactive
16872	Inactive
5367785	Inactive
31211	Inactive
60196431	Inactive
520148	Inactive
10154203	Inactive
62835	Inactive
60196432	Inactive
43598	Inactive
8405	Inactive
7651	Inactive
12366	Inactive
9578	Inactive
517232	Inactive
75538	Inactive
137829	Inactive
6873	Inactive
21096	Inactive
10976	Inactive
179	Inactive
74695	Inactive
76464	Inactive
32065	Inactive
6426889	Inactive
60196433	Inactive
61384	Inactive
17258	Inactive
6553885	Inactive
7531	Inactive
519907	Inactive
61054	Inactive
8918	Inactive
25612	Inactive
16666638	Inactive
8863	Inactive
4564493	Inactive
539829	Inactive
5282109	Inactive
7439	Inactive
641256	Inactive
10140	Inactive
76674	Inactive
12570	Inactive
90592	Inactive
61417	Inactive
234237	Inactive
23173	Inactive
31223	Inactive
61631	Inactive
61027	Inactive
21619272	Inactive
61634	Inactive
520888	Inactive
14235	Inactive
7704	Inactive
33960	Inactive
107217	Inactive
8167	Inactive
15461361	Inactive
22873	Inactive
14104	Inactive
5355130	Inactive
75282	Inactive
14228	Inactive
26289	Inactive
13233	Inactive
5368076	Inactive
1550823	Inactive
74887	Inactive
7570	Inactive
31226	Inactive
31251	Inactive
61098	Inactive
528143	Inactive
36822	Inactive
15420	Inactive
23675339	Inactive
7007	Inactive
24838	Inactive
18522	Inactive
3354132	Inactive
5352837	Inactive
8380	Inactive
15037	Inactive
14306122	Inactive
155434	Inactive
7658	Inactive
62351	Inactive
12566	Inactive
16971	Inactive
27457	Inactive
8159	Inactive
69091	Inactive
4420067	Inactive
13132266	Inactive
7984	Inactive
7194	Inactive
16760703	Inactive
7921	Inactive
5352543	Inactive
85025	Inactive
61209	Inactive
5352539	Inactive
7632	Inactive
7659	Inactive
4047281	Inactive
61663	Inactive
15512	Inactive
7649	Inactive
74879	Inactive
20653	Inactive
12580	Inactive
62092	Inactive
91333	Inactive
31255	Inactive
250096	Inactive
61290	Inactive
75588	Inactive
2723891	Inactive
76497	Inactive
8175	Inactive
62661	Inactive
62098	Inactive
4678	Inactive
62467	Inactive
12338093	Inactive
5367706	Inactive
38854	Inactive
519382	Inactive
117822	Inactive
31353	Inactive
69885	Inactive
39801	Inactive
61051	Inactive
10857465	Inactive
15510	Inactive
7742	Inactive
92292	Inactive
9373	Inactive
8834	Inactive
81784	Inactive
7144	Inactive
8499	Inactive
120101	Inactive
12150	Inactive
5357002	Inactive
61945	Inactive
5366352	Inactive
10402	Inactive
134976	Inactive
62441	Inactive
97004	Inactive
10886	Inactive
12777	Inactive
7663	Inactive
21265	Inactive
62336	Inactive
9989	Inactive
61346	Inactive
67285	Inactive
62902	Inactive
75360	Inactive
17181	Inactive
12769	Inactive
31954	Inactive
3437285	Inactive
6532	Inactive
17739	Inactive
18340	Inactive
14489	Inactive
7016	Inactive
2723854	Inactive
10541	Inactive
7255	Inactive
2723770	Inactive
122903	Inactive
3463	Inactive
5505	Inactive
7418	Inactive
23668197	Inactive
612040	Inactive
6498	Inactive
4021	Inactive
13613	Inactive
8489	Inactive
6009	Inactive
8923	Inactive
6626	Inactive
12699	Inactive
5344	Inactive
2779938	Inactive
62542	Inactive
8086	Inactive
11224	Inactive
14215	Inactive
8870	Inactive
12001	Inactive
9415	Inactive
8066	Inactive
14855	Inactive
5971	Inactive
460129	Inactive
4754	Inactive
62882	Inactive
166033	Inactive
896	Inactive
798	Inactive
7864	Inactive
8142	Inactive
8103	Inactive
1269845	Inactive
2735009	Inactive
6501	Inactive
985	Inactive
5282745	Inactive
22960	Inactive
7505	Inactive
5755	Inactive
25670	Inactive
24842	Inactive
2708	Inactive
676454	Inactive
13266	Inactive
7516	Inactive
12958	Inactive
8342	Inactive
8344	Inactive
12388	Inactive
14260	Inactive
7451	Inactive
8050	Inactive
24482	Inactive
12573	Inactive
12713	Inactive
8168	Inactive
8419	Inactive
8777	Inactive
7958	Inactive
864	Inactive
11867	Inactive
8195	Inactive
4110039	Inactive
23669619	Inactive
14286	Inactive
24764	Inactive
15817	Inactive
4075	Inactive
638186	Inactive
19395	Inactive
37123	Inactive
31279	Inactive
11317	Inactive
12170	Inactive
73339	Inactive
11807	Inactive
13578	Inactive
10913	Inactive
11855	Inactive
15595	Inactive
8723	Inactive
16684880	Inactive
23662383	Inactive
66688	Inactive
4610	Inactive
15659	Inactive
10914	Inactive
9217	Inactive
5365125	Inactive
12025	Inactive
5963	Inactive
8840	Inactive
7900	Inactive
2724189	Inactive
77781	Inactive
12389	Inactive
7592	Inactive
13838	Inactive
12257	Inactive
6809	Inactive
13521	Inactive
5333	Inactive
7207	Inactive
142482	Inactive
20083	Inactive
17318	Inactive
33286	Inactive
61040	Inactive
22697	Inactive
62823	Inactive
11769095	Inactive
13282	Inactive
5094	Inactive
3023	Inactive
34306	Inactive
11173	Inactive
14127	Inactive
82227	Inactive
14642	Inactive
69144	Inactive
94377	Inactive
524314	Inactive
31218	Inactive
86472	Inactive
7694	Inactive
117549	Inactive
9568700	Inactive
10194	Inactive
44555481	Inactive
8205	Inactive
33094	Inactive
7985	Inactive
2757748	Inactive
66743	Inactive
108242	Inactive
75311	Inactive
61282	Inactive
14982	Inactive
12056760	Inactive
15406	Inactive
22456	Inactive
31283	Inactive
5363269	Inactive
65360	Inactive
79414	Inactive
4132186	Inactive
520196	Inactive
54682536	Inactive
23672325	Inactive
74282	Inactive
5803	Inactive
5319879	Inactive
8345	Inactive
32485	Inactive
75454	Inactive
637531	Inactive
74195	Inactive
8452	Inactive
7298	Inactive
70308	Inactive
2723885	Inactive
2187	Inactive
4766	Inactive
3902	Inactive
66597	Inactive
11292	Inactive
10287749	Inactive
10432339	Inactive
31209	Inactive
31289	Inactive
6437875	Inactive
163934	Inactive
59694	Inactive
7811	Inactive
8182	Inactive
96132	Inactive
240119	Inactive
14493	Inactive
38855	Inactive
5362792	Inactive
101010	Inactive
5365049	Inactive
23670838	Inactive
31227	Inactive
70763	Inactive
3321360	Inactive
78640	Inactive
23679813	Inactive
91410	Inactive
66494	Inactive
76262	Inactive
6862	Inactive
8134	Inactive
8330	Inactive
6492	Inactive
700	Inactive
10693	Inactive
8593	Inactive
8095	Inactive
7812	Inactive
7452	Inactive
11761	Inactive
8041	Inactive
16329	Inactive
12308	Inactive
4004	Inactive
175967	Inactive
23675274	Inactive
15008	Inactive
11074	Inactive
9223	Inactive
10313	Inactive
5959	Inactive
6318	Inactive
5453	Inactive
24812	Inactive
10800	Inactive
20525	Inactive
41428	Inactive
1489	Inactive
5459110	Inactive
22475	Inactive
5834	Inactive
5578	Inactive
5754	Inactive
12598086	Inactive
50108	Inactive
135398513	Inactive
5323714	Inactive
44093	Inactive
65492	Inactive
131204	Inactive
91442	Inactive
441308	Inactive
33741	Inactive
4992	Inactive
37542	Inactive
47965	Inactive
6604122	Inactive
60855	Inactive
5284600	Inactive
5625	Inactive
63002	Inactive
3749	Inactive
60164	Inactive
441130	Inactive
3779	Inactive
21138	Inactive
5745	Inactive
4674	Inactive
57469	Inactive
12947	Inactive
92163	Inactive
123608	Inactive
4595	Inactive
4201	Inactive
5336	Inactive
71384	Inactive
441207	Inactive
3446	Inactive
22162	Inactive
77990	Inactive
3741	Inactive
3676	Inactive
23894	Inactive
5362129	Inactive
2471	Inactive
5325	Inactive
21467	Inactive
5284409	Inactive
180559	Inactive
2732	Inactive
5284627	Inactive
9552079	Inactive
5284556	Inactive
17134	Inactive
62881	Inactive
5593	Inactive
62999	Inactive
3011155	Inactive
657237	Inactive
17275	Inactive
19004	Inactive
4539	Inactive
4912	Inactive
3324	Inactive
60953	Inactive
6060	Inactive
444254	Inactive
1775	Inactive
23706212	Inactive
464	Inactive
32731	Inactive
164739	Inactive
11957635	Inactive
5284607	Inactive
2581	Inactive
9570076	Inactive
8307	Inactive
3291	Inactive
14219	Inactive
4107	Inactive
34312	Inactive
5560	Inactive
4044	Inactive
5281064	Inactive
54676228	Inactive
60754	Inactive
5311309	Inactive
32169	Inactive
107807	Inactive
6216	Inactive
594	Inactive
5910	Inactive
4168	Inactive
5741	Inactive
2130	Inactive
11333	Inactive
19861	Inactive
5775	Inactive
426756	Inactive
4463	Inactive
68873	Inactive
152951	Inactive
60857	Inactive
6126	Inactive
7550	Inactive
2578	Inactive
9279	Inactive
16051918	Inactive
3037582	Inactive
51039	Inactive
23663959	Inactive
3739	Inactive
71616	Inactive
4828	Inactive
64713	Inactive
2803	Inactive
5362118	Inactive
2723601	Inactive
83823	Inactive
6256	Inactive
11548	Inactive
4636	Inactive
5284631	Inactive
148124	Inactive
60196354	Inactive
3724	Inactive
5073	Inactive
68844	Inactive
6241	Inactive
5282443	Inactive
157672	Inactive
104838	Inactive
37888454	Inactive
2435	Inactive
10648	Inactive
39147	Inactive
3114	Inactive
51634	Inactive
4913	Inactive
60196261	Inactive
135398748	Inactive
3059	Inactive
2733	Inactive
3658	Inactive
3373	Inactive
135398740	Inactive
3730	Inactive
3950	Inactive
5394	Inactive
5388962	Inactive
6114	Inactive
5831	Inactive
5816	Inactive
441411	Inactive
50294	Inactive
6883	Inactive
27447	Inactive
7187	Inactive
4614	Inactive
59708	Inactive
2265	Inactive
441334	Inactive
9885981	Inactive
9862176	Inactive
71172	Inactive
9802545	Inactive
4054	Inactive
5280360	Inactive
774	Inactive
16051987	Inactive
57004	Inactive
5284596	Inactive
135398745	Inactive
5905	Inactive
56339	Inactive
3736	Inactive
3878	Inactive
11957593	Inactive
6433334	Inactive
60196365	Inactive
2728761	Inactive
5953	Inactive
4583	Inactive
60196260	Inactive
9794197	Inactive
71080	Inactive
4236	Inactive
448812	Inactive
9883259	Inactive
36811	Inactive
23666711	Inactive
67313	Inactive
564	Inactive
23667529	Inactive
135445761	Inactive
44561	Inactive
54384	Inactive
33624	Inactive
122824	Inactive
5282474	Inactive
6135	Inactive
43815	Inactive
3647	Inactive
5876	Inactive
102426	Inactive
3478	Inactive
60946	Inactive
15232	Inactive
54685920	Inactive
23681107	Inactive
2284	Inactive
65329	Inactive
6024	Inactive
20848883	Inactive
441199	Inactive
20933	Inactive
5258	Inactive
24244	Inactive
441350	Inactive
108173	Inactive
14051	Inactive
6918132	Inactive
40127	Inactive
5656	Inactive
451668	Inactive
4760	Inactive
68385	Inactive
5319	Inactive
5095	Inactive
60196266	Inactive
6918493	Inactive
9873	Inactive
64740	Inactive
3053	Inactive
23678596	Inactive
91274	Inactive
6806	Inactive
2148	Inactive
2315	Inactive
4842	Inactive
6662	Inactive
3743	Inactive
64764	Inactive
15165	Inactive
5284587	Inactive
92159	Inactive
6307	Inactive
5719	Inactive
441398	Inactive
406563	Inactive
16051969	Inactive
2141	Inactive
5282402	Inactive
5335	Inactive
12597	Inactive
11954316	Inactive
63047	Inactive
229455	Inactive
5479	Inactive
5282485	Inactive
23625795	Inactive
216326	Inactive
129228	Inactive
151075	Inactive
59227	Inactive
54686764	Inactive
2724368	Inactive
5360515	Inactive
101526	Inactive
3723	Inactive
6461	Inactive
23677829	Inactive
5483	Inactive
50878597	Inactive
6048	Inactive
3487	Inactive
54685047	Inactive
4032	Inactive
12305037	Inactive
23663996	Inactive
6151	Inactive
23663974	Inactive
5282409	Inactive
15459	Inactive
4121	Inactive
219024	Inactive
